Sample,Number,MISGP_sample_number,Lake,Lake_sub_basin,Waterbody_ID,Lake_lat,Lake_long,Location_within_waterbody,Site_lat,Site_long,State,County,Year_collected,Date_collected,Collector,Microsatellite_strain,Fluridone_response,2_4D_response,Procellacor_response,ITS_ID,Comments,Putative_ID,Date_received,Who_received,Fresh_Frozen_Dried,Extraction_comments,Date_extracted,Who_extracted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10610,10610,NA,Morris,NA,246500,44.1186585,-89.2060115,16_NWM,44.12384578,-89.21856841,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,NWM,7/14/21,KAG,Dried,NA,7/23/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10611,10611,NA,Morris,NA,246500,44.1186585,-89.2060115,36_HWM,44.12450392,-89.21476004,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/23/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10612,10612,NA,Morris,NA,246500,44.1186585,-89.2060115,42_HWM,44.12450065,-89.21428512,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/23/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10613,10613,NA,Morris,NA,246500,44.1186585,-89.2060115,114_HWM,44.11864573,-89.20866374,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/23/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10614,10614,NA,Morris,NA,246500,44.1186585,-89.2060115,42_NWM,44.12450065,-89.21428512,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,NWM,7/14/21,KAG,Dried,NA,7/23/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10615,10615,NA,Morris,NA,246500,44.1186585,-89.2060115,49_NWM,44.12449738,-89.2138102,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,NWM,7/14/21,KAG,Dried,NA,7/23/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10616,10616,NA,Morris,NA,246500,44.1186585,-89.2060115,55_NWM,44.12244482,-89.21383742,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,NWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10617,10617,NA,Morris,NA,246500,44.1186585,-89.2060115,71_NWM,44.12380338,-89.21239454,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,NWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10618,10618,NA,Morris,NA,246500,44.1186585,-89.2060115,85_HWM,44.12207652,-89.21004277,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10619,10619,NA,Morris,NA,246500,44.1186585,-89.2060115,86_NWM,44.12173443,-89.21004733,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,NWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10620,10620,NA,Morris,NA,246500,44.1186585,-89.2060115,91_NWM,44.12138905,-89.209577,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,NWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10621,10621,NA,Morris,NA,246500,44.1186585,-89.2060115,94_HWM,44.12036277,-89.20959068,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10622,10622,NA,Morris,NA,246500,44.1186585,-89.2060115,110_HWM,44.1200141,-89.20864548,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10623,10623,NA,Morris,NA,246500,44.1186585,-89.2060115,111_HWM,44.11967201,-89.20865005,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10624,10624,NA,Morris,NA,246500,44.1186585,-89.2060115,118_HWM,44.12001081,-89.2081706,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10625,10625,NA,Morris,NA,246500,44.1186585,-89.2060115,121_HWM,44.11898453,-89.20818431,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10626,10626,NA,Morris,NA,246500,44.1186585,-89.2060115,122_HWM,44.11864244,-89.20818887,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10627,10627,NA,Morris,NA,246500,44.1186585,-89.2060115,128_HWM,44.12000752,-89.20769572,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10628,10628,NA,Morris,NA,246500,44.1186585,-89.2060115,132_HWM,44.11863914,-89.207714,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10629,10629,NA,Morris,NA,246500,44.1186585,-89.2060115,137_HWM,44.12000422,-89.20722084,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10630,10630,NA,Morris,NA,246500,44.1186585,-89.2060115,141_HWM,44.11863585,-89.20723913,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10631,10631,NA,Morris,NA,246500,44.1186585,-89.2060115,148_HWM,44.11897465,-89.20675969,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10632,10632,NA,Morris,NA,246500,44.1186585,-89.2060115,151_HWM,44.11999763,-89.20627107,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10633,10633,NA,Morris,NA,246500,44.1186585,-89.2060115,153_HWM,44.11931344,-89.20628023,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10634,10634,NA,Morris,NA,246500,44.1186585,-89.2060115,154_HWM,44.11897135,-89.20628481,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10635,10635,NA,Morris,NA,246500,44.1186585,-89.2060115,159_HWM,44.11965223,-89.20580078,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10636,10636,NA,Morris,NA,246500,44.1186585,-89.2060115,160_HWM,44.11931014,-89.20580536,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/26/21,Madison Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10637,10637,NA,Morris,NA,246500,44.1186585,-89.2060115,161_HWM,44.11896805,-89.20580994,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10638,10638,NA,Morris,NA,246500,44.1186585,-89.2060115,162_HWM,44.11862595,-89.20581452,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10639,10639,NA,Morris,NA,246500,44.1186585,-89.2060115,163_HWM,44.11828386,-89.20581911,WI,Waushara,2021,6/21/21,Eddie Heath,NA,NA,NA,NA,NA,NA,HWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10640,10640,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,Site 0_21 Pt 46,45.86887,-89.676545,WI,Oneida,2021,6/15/21,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10641,10641,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,Site 0_21 Pt 66,45.868687,-89.676615,WI,Oneida,2021,6/15/21,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10642,10642,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,Site 0_21 Pt 72,45.868683,-89.673969,WI,Oneida,2021,6/15/21,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10643,10643,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,Site 0_21 Pt 73,45.868682,-89.673712,WI,Oneida,2021,6/15/21,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10644,10644,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,Site 0_21 Pt 79,45.86851,-89.676547,WI,Oneida,2021,6/15/21,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10645,10645,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,Site 0_21 Pt 80,45.86851,-89.676289,WI,Oneida,2021,6/15/21,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10646,10646,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,Site 0_21 Pt 90,45.868502,-89.673713,WI,Oneida,2021,6/15/21,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10647,10647,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,Site 0_21 Pt 91,45.868502,-89.673455,WI,Oneida,2021,6/15/21,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10648,10648,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,Site 0_21 Pt 98,45.868322,-89.673456,WI,Oneida,2021,6/15/21,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10649,10649,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,Site 0_21 Pt 99,45.868321,-89.673198,WI,Oneida,2021,6/15/21,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10650,10650,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,M_19 Pt 566,45.881694,-89.708322,WI,Oneida,2021,9/16/20,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10651,10651,NA,Minocqua,NA,1542400,45.8719409,-89.6969747,M_19 Pt 685,45.880788,-89.705749,WI,Oneida,2021,9/16/20,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,NA,NA,EWM,7/14/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10652,10652,NA,Maiden,NA,487500,45.269269,-88.5360538,MA1,45.269043,-88.54546,WI,Oconto,2021,6/7/21,Eddie Heath,FAIL,NA,NA,NA,NA,Testing bag 1  NWM,EWM,7/14/21,KAG,Dried,NA,7/15/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10653,10653,NA,Maiden,NA,487500,45.269269,-88.5360538,MA2,45.269043,-88.54546,WI,Oconto,2021,6/7/21,Eddie Heath,E_MISGP_734,sensitive,sensitive,NA,EWM,Testing bag 2  EWM,NWM,7/14/21,KAG,Dried,NA,7/15/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10654,10654,NA,Horsehead,NA,1588000,45.787997,-89.5867643,HO1,45.772835,-89.590617,WI,Oneida,2021,6/11/21,Eddie Heath,FAIL,NA,NA,NA,NWM,Testing NWM possible HWM,HWM,7/14/21,KAG,Dried,NA,7/15/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10655,10655,NA,Eagle,NA,982700,45.4744469,-89.2206357,EA1,45.929755,-89.212441,WI,Vilas,2021,7/1/20,Eddie Heath,FAIL,NA,NA,NA,NWM,Testing,HWM,7/14/21,KAG,Dried,NA,7/15/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10656,10656,NA,Twin,NA,117000,43.9103585,-89.5906404,TW1,43.90937,-89.582536,WI,Marquette,2021,9/29/20,Eddie Heath,FAIL,NA,NA,NA,EWM,Testing east basin near landing,EWM,7/14/21,KAG,Dried,NA,7/15/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10657,10657,NA,Auburn,NA,42400,43.5987322,-88.2067079,AU1,43.601271,-88.20324,WI,Fond du Lac,2021,5/24/21,Eddie Heath,NA,NA,NA,NA,EWM,Testing EMW,EWM,7/14/21,KAG,Dried,NA,7/15/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10658,10658,NA,Auburn,NA,42400,43.5987322,-88.2067079,AU2,43.601271,-88.20324,WI,Fond du Lac,2021,5/24/21,Eddie Heath,NA,NA,NA,NA,NWM,Testing NWM or Hybrid,NWM,7/14/21,KAG,Dried,NA,7/15/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10659,10659,NA,Oxbow Lagoon,NA,NA,41.24016,-81.5326,OX11 SW Edge,41.24016,-81.5326,OH,Cuyahoga,2021,7/7/21,Mark Warman,NA,NA,NA,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10660,10660,NA,Oxbow Lagoon,NA,NA,41.24016,-81.5326,OX12 SW Edge,41.24028,-81.53262,OH,Cuyahoga,2021,7/7/21,Mark Warman,E_MYR_10661,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10661,10661,NA,Oxbow Lagoon,NA,NA,41.24016,-81.5326,OX13 SW Edge,41.24041,-81.53262,OH,Cuyahoga,2021,7/7/21,Mark Warman,E_MYR_10661,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10662,10662,NA,Oxbow Lagoon,NA,NA,41.24016,-81.5326,OX14 SW Edge,41.2405,-81.53258,OH,Cuyahoga,2021,7/7/21,Mark Warman,E_MYR_10661,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10663,10663,NA,Oxbow Lagoon,NA,NA,41.24016,-81.5326,OX15 SW Edge,41.24054,-81.53252,OH,Cuyahoga,2021,7/7/21,Mark Warman,NA,NA,NA,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/27/21,Colin Hippona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10664,10664,NA,Oxbow Lagoon,NA,NA,41.24016,-81.5326,OX16 Outer Margin,41.39879631,-81.88613802,OH,Cuyahoga,2021,7/7/21,Mark Warman,E_MYR_10661,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/29/21,Katie Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10665,10665,NA,Oxbow Lagoon,NA,NA,41.24016,-81.5326,OX17 Outer Margin,41.39930937,-81.88742448,OH,Cuyahoga,2021,7/7/21,Mark Warman,E_MYR_10661,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/29/21,Katie Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10666,10666,NA,Oxbow Lagoon,NA,NA,41.24016,-81.5326,OX18 Outer Margin,41.006184,-81.88786,OH,Cuyahoga,2021,7/7/21,Mark Warman,E_MYR_10661,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/29/21,Katie Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10667,10667,NA,Spencer,NA,NA,41.06714,-82.04866,S1,41.06714,-82.04866,OH,Medina,2021,7/8/21,Mark Warman,E_MYR_10667,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/29/21,Katie Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10668,10668,NA,Spencer,NA,NA,41.06714,-82.04866,S2,41.06708,-82.04845,OH,Medina,2021,7/8/21,Mark Warman,E_MYR_10667,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/29/21,Katie Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10669,10669,NA,Spencer,NA,NA,41.06714,-82.04866,S3,41.06702,-82.04834,OH,Medina,2021,7/8/21,Mark Warman,E_MYR_10667,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/29/21,Katie Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10670,10670,NA,Spencer,NA,NA,41.06714,-82.04866,S4,41.06694,-82.04821,OH,Medina,2021,7/8/21,Mark Warman,E_MYR_10667,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/29/21,Katie Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10671,10671,NA,Spencer,NA,NA,41.06714,-82.04866,S5,41.06685,-82.04811,OH,Medina,2021,7/8/21,Mark Warman,E_MYR_10667,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/29/21,Katie Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10672,10672,NA,Spencer,NA,NA,41.06714,-82.04866,S6,41.06674,-82.04802,OH,Medina,2021,7/8/21,Mark Warman,E_MYR_10667,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/29/21,Katie Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10673,10673,NA,Spencer,NA,NA,41.06714,-82.04866,S7,41.06662,-82.04793,OH,Medina,2021,7/8/21,Mark Warman,E_MYR_10667,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/29/21,Katie Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYR_10674,10674,NA,Spencer,NA,NA,41.06714,-82.04866,S8,41.06641,-82.04781,OH,Medina,2021,7/8/21,Mark Warman,E_MYR_10667,unknown,unknown,NA,NA,NA,NA,7/9/21,KAG,Dried,NA,7/29/21,Katie Gannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
